"species_sci"	"sample"	"study"	"pub_stranded"	"n_reads"	"failed"	"strand_fwd"	"strand_rev"	"max_strand"	"max_strand_no_fail"	"aligned"	"percent_aligned"	"test_stranded"	"flag"
"a. thaliana"	"SRR1613922"	"PRJNA264018"	"Unstranded"	20000	0.031	0.4877	0.4813	0.4877	0.503302373581011	13803	0.69015	"Unstranded"	"Passed"
"a. thaliana"	"SRR1613923"	"PRJNA264018"	"Unstranded"	20000	0.0314	0.4874	0.4813	0.4874	0.50314854960256	13731	0.68655	"Unstranded"	"Passed"
"a. thaliana"	"SRR2088865"	"PRJNA289110"	"Stranded"	20000	0.0278	0.9335	0.0387	0.9335	0.960193375848591	18126	0.9063	"Stranded"	"Passed"
"a. thaliana"	"SRR2088866"	"PRJNA289110"	"Stranded"	20000	0.0362	0.9343	0.0295	0.9343	0.969391990039427	17145	0.85725	"Stranded"	"Passed"
"a. thaliana"	"SRR2088867"	"PRJNA289110"	"Stranded"	20000	0.0362	0.9305	0.0333	0.9305	0.965449263332642	17844	0.8922	"Stranded"	"Passed"
"a. thaliana"	"SRR3087771"	"PRJNA308080"	"Stranded"	20000	0.0535	0.4764	0.4701	0.4764	0.503328050713154	18497	0.92485	"Unstranded"	"Failed"
"a. thaliana"	"SRR3087773"	"PRJNA308080"	"Stranded"	20000	0.0318	0.4829	0.4853	0.4853	0.50123941334435	12064	0.6032	"Unstranded"	"Failed"
"a. thaliana"	"SRR3403539"	"PRJNA318918"	"Unstranded"	20000	0.0245	0.4817	0.4938	0.4938	0.506201947719118	18983	0.94915	"Unstranded"	"Passed"
"a. thaliana"	"SRR3403540"	"PRJNA318918"	"Unstranded"	20000	0.03	0.4908	0.4792	0.4908	0.505979381443299	19307	0.96535	"Unstranded"	"Passed"
"a. thaliana"	"SRR3403541"	"PRJNA318918"	"Unstranded"	20000	0.0272	0.4869	0.4859	0.4869	0.500513980263158	19209	0.96045	"Unstranded"	"Passed"
"a. thaliana"	"SRR3992506"	"PRJNA336058"	"Stranded"	20000	0.0391	0.4758	0.4851	0.4851	0.50483921323759	17333	0.86665	"Unstranded"	"Failed"
"a. thaliana"	"SRR3992507"	"PRJNA336058"	"Stranded"	20000	0.0352	0.482	0.4829	0.4829	0.500466369571976	19150	0.9575	"Unstranded"	"Failed"
"a. thaliana"	"SRR3992508"	"PRJNA336058"	"Stranded"	20000	0.0338	0.4844	0.4818	0.4844	0.501345477126889	19097	0.95485	"Unstranded"	"Failed"
"a. thaliana"	"SRR4119790"	"PRJNA341576"	"Unstranded"	20000	0.0311	0.4802	0.4887	0.4887	0.504386417586954	19146	0.9573	"Unstranded"	"Passed"
"a. thaliana"	"SRR4119791"	"PRJNA341576"	"Unstranded"	20000	0.0271	0.4834	0.4894	0.4894	0.503083881578947	18554	0.9277	"Unstranded"	"Passed"
"a. thaliana"	"SRR4119792"	"PRJNA341576"	"Unstranded"	20000	0.0305	0.4875	0.482	0.4875	0.502836513666839	18739	0.93695	"Unstranded"	"Passed"
"a. thaliana"	"SRR5112407"	"PRJNA357502"	"Stranded"	20000	0.025	0.005	0.97	0.97	0.994871794871795	19695	0.98475	"Stranded"	"Passed"
"a. thaliana"	"SRR5112408"	"PRJNA357502"	"Stranded"	20000	0.0275	0.0062	0.9663	0.9663	0.993624678663239	19352	0.9676	"Stranded"	"Passed"
"a. thaliana"	"SRR5112409"	"PRJNA357502"	"Stranded"	20000	0.0287	0.0038	0.9675	0.9675	0.996087717492021	19242	0.9621	"Stranded"	"Passed"
"a. thaliana"	"SRR5121376"	"PRJNA358157"	"Unstranded"	20000	0.0352	0.4817	0.4832	0.4832	0.500777282619961	19637	0.98185	"Unstranded"	"Passed"
"a. thaliana"	"SRR5121377"	"PRJNA358157"	"Unstranded"	20000	0.0349	0.4829	0.4822	0.4829	0.500362656719511	19670	0.9835	"Unstranded"	"Passed"
"a. thaliana"	"SRR5121378"	"PRJNA358157"	"Unstranded"	20000	0.0363	0.4897	0.474	0.4897	0.508145688492269	18515	0.92575	"Unstranded"	"Passed"
"a. thaliana"	"SRR5244313"	"PRJNA374044"	"Stranded"	20000	0.0299	0.005	0.9652	0.9652	0.994846423417852	17760	0.888	"Stranded"	"Passed"
"a. thaliana"	"SRR5244314"	"PRJNA374044"	"Stranded"	20000	0.0304	0.0049	0.9647	0.9647	0.994946369636964	17732	0.8866	"Stranded"	"Passed"
"a. thaliana"	"SRR5244315"	"PRJNA374044"	"Stranded"	20000	0.0263	0.0046	0.969	0.969	0.995275267050123	18472	0.9236	"Stranded"	"Passed"
"a. thaliana"	"SRR5313798"	"PRJNA378128"	"Stranded"	20000	0.0245	0.0078	0.9677	0.9677	0.992004100461302	19261	0.96305	"Stranded"	"Passed"
"a. thaliana"	"SRR5313799"	"PRJNA378128"	"Stranded"	20000	0.0275	0.0244	0.9481	0.9481	0.974910025706941	19340	0.967	"Stranded"	"Passed"
"a. thaliana"	"SRR5313800"	"PRJNA378128"	"Stranded"	20000	0.0288	0.0808	0.8904	0.8904	0.916803953871499	19298	0.9649	"Stranded"	"Passed"
"a. thaliana"	"SRR5483618"	"PRJNA384596"	"Stranded"	20000	0.0301	0.005	0.9649	0.9649	0.994844829363852	19481	0.97405	"Stranded"	"Passed"
"a. thaliana"	"SRR5483619"	"PRJNA384596"	"Stranded"	20000	0.0281	0.004	0.9679	0.9679	0.995884350241794	19484	0.9742	"Stranded"	"Passed"
"a. thaliana"	"SRR5483620"	"PRJNA384596"	"Stranded"	20000	0.0269	0.0043	0.9688	0.9688	0.995581132463262	18923	0.94615	"Stranded"	"Passed"
"a. thaliana"	"SRR5588566"	"PRJNA387601"	"Unstranded"	20000	0.0332	0.4812	0.4856	0.4856	0.502275548200248	18865	0.94325	"Unstranded"	"Passed"
"a. thaliana"	"SRR5588567"	"PRJNA387601"	"Unstranded"	20000	0.0317	0.4823	0.486	0.486	0.50191056490757	18312	0.9156	"Unstranded"	"Passed"
"a. thaliana"	"SRR5588568"	"PRJNA387601"	"Unstranded"	20000	0.0329	0.4839	0.4832	0.4839	0.500361906731465	17467	0.87335	"Unstranded"	"Passed"
"a. thaliana"	"SRR5618242"	"PRJNA388207"	"Stranded"	20000	0.0345	0.8995	0.0659	0.8995	0.931738139631241	18759	0.93795	"Stranded"	"Passed"
"a. thaliana"	"SRR5618243"	"PRJNA388207"	"Stranded"	20000	0.0367	0.9006	0.0628	0.9006	0.934814199709363	18931	0.94655	"Stranded"	"Passed"
"a. thaliana"	"SRR5618244"	"PRJNA388207"	"Stranded"	20000	0.033	0.9188	0.0483	0.9188	0.950056871057802	18931	0.94655	"Stranded"	"Passed"
"a. thaliana"	"SRR5640546"	"PRJNA388948"	"Stranded"	20000	0.0289	0.0042	0.9669	0.9669	0.995675007723201	19442	0.9721	"Stranded"	"Passed"
"a. thaliana"	"SRR5640547"	"PRJNA388948"	"Stranded"	20000	0.0301	0.0024	0.9675	0.9675	0.997525518094649	19533	0.97665	"Stranded"	"Passed"
"a. thaliana"	"SRR5640548"	"PRJNA388948"	"Stranded"	20000	0.0288	0.0024	0.9688	0.9688	0.997528830313015	19577	0.97885	"Stranded"	"Passed"
"a. thaliana"	"SRR6687547"	"PRJNA433501"	"Unstranded"	20000	0.0376	0.9564	0.006	0.9564	0.993765586034913	17416	0.8708	"Stranded"	"Failed"
"a. thaliana"	"SRR6687548"	"PRJNA433501"	"Unstranded"	20000	0.0375	0.9556	0.0069	0.9556	0.992831168831169	17730	0.8865	"Stranded"	"Failed"
"a. thaliana"	"SRR6687549"	"PRJNA433501"	"Unstranded"	20000	0.034	0.9593	0.0067	0.9593	0.993064182194617	17919	0.89595	"Stranded"	"Failed"
"a. thaliana"	"SRR7500504"	"PRJNA480268"	"Stranded"	20000	0.0303	0.1019	0.8678	0.8678	0.894915953387646	17944	0.8972	"Stranded"	"Failed"
"a. thaliana"	"SRR7500505"	"PRJNA480268"	"Stranded"	20000	0.0341	0.0915	0.8744	0.8744	0.905269696655968	17099	0.85495	"Stranded"	"Passed"
"a. thaliana"	"SRR7500506"	"PRJNA480268"	"Stranded"	20000	0.038	0.105	0.857	0.857	0.890852390852391	17584	0.8792	"Stranded"	"Failed"
"a. thaliana"	"SRR7706470"	"PRJNA486520"	"Stranded"	20000	0.0425	0.0209	0.9366	0.9366	0.978172323759791	15081	0.75405	"Stranded"	"Passed"
"a. thaliana"	"SRR7706471"	"PRJNA486520"	"Stranded"	20000	0.0434	0.02	0.9365	0.9365	0.979090433873497	15064	0.7532	"Stranded"	"Passed"
"a. thaliana"	"SRR7706472"	"PRJNA486520"	"Stranded"	20000	0.043	0.0222	0.9348	0.9348	0.976802507836991	14645	0.73225	"Stranded"	"Passed"
"a. thaliana"	"SRR8249024"	"PRJNA507243"	"Unstranded"	20000	0.0365	0.5003	0.4632	0.5003	0.519252724442138	15733	0.78665	"Unstranded"	"Passed"
"a. thaliana"	"SRR8249025"	"PRJNA507243"	"Unstranded"	20000	0.0563	0.4975	0.4462	0.4975	0.527180247960157	13640	0.682	"Unstranded"	"Passed"
"a. thaliana"	"SRR8249026"	"PRJNA507243"	"Unstranded"	20000	0.0323	0.4807	0.4869	0.4869	0.503203803224473	18824	0.9412	"Unstranded"	"Passed"
"a. thaliana"	"SRR8368635"	"PRJNA511671"	"Unstranded"	20000	0.0358	0.4865	0.4778	0.4865	0.504511044280825	19557	0.97785	"Unstranded"	"Passed"
"a. thaliana"	"SRR8368636"	"PRJNA511671"	"Unstranded"	20000	0.0318	0.4857	0.4826	0.4857	0.501600743571207	19566	0.9783	"Unstranded"	"Passed"
"a. thaliana"	"SRR8368637"	"PRJNA511671"	"Unstranded"	20000	0.0325	0.4814	0.4862	0.4862	0.502480363786689	19308	0.9654	"Unstranded"	"Passed"
"a. thaliana"	"SRR9844291"	"PRJNA556865"	"Unstranded"	20000	0.0364	0.4826	0.481	0.4826	0.500830220008302	19516	0.9758	"Unstranded"	"Passed"
"a. thaliana"	"SRR9844292"	"PRJNA556865"	"Unstranded"	20000	0.0377	0.4819	0.4804	0.4819	0.500779382728879	19618	0.9809	"Unstranded"	"Passed"
"a. thaliana"	"SRR9844293"	"PRJNA556865"	"Unstranded"	20000	0.0364	0.4852	0.4784	0.4852	0.503528435035284	19534	0.9767	"Unstranded"	"Passed"
"a. thaliana"	"SRR1613921"	"PRJNA264018"	"Unstranded"	200000	0.0272	0.481	0.4918	0.4918	0.505550986842105	130351	0.651755	"Unstranded"	"Passed"
"a. thaliana"	"SRR1613922"	"PRJNA264018"	"Unstranded"	200000	0.031	0.4856	0.4834	0.4856	0.501135190918473	137540	0.6877	"Unstranded"	"Passed"
"a. thaliana"	"SRR1613923"	"PRJNA264018"	"Unstranded"	200000	0.0307	0.4838	0.4855	0.4855	0.500876921489735	137923	0.689615	"Unstranded"	"Passed"
"a. thaliana"	"SRR2088865"	"PRJNA289110"	"Stranded"	200000	0.0288	0.9309	0.0403	0.9309	0.958504942339374	182046	0.91023	"Stranded"	"Passed"
"a. thaliana"	"SRR2088866"	"PRJNA289110"	"Stranded"	200000	0.0352	0.9351	0.0297	0.9351	0.969216417910448	171772	0.85886	"Stranded"	"Passed"
"a. thaliana"	"SRR2088867"	"PRJNA289110"	"Stranded"	200000	0.0309	0.9381	0.031	0.9381	0.968011557114849	178932	0.89466	"Stranded"	"Passed"
"a. thaliana"	"SRR3087771"	"PRJNA308080"	"Stranded"	200000	0.0524	0.4775	0.4701	0.4775	0.503904601097509	184762	0.92381	"Unstranded"	"Failed"
"a. thaliana"	"SRR3087773"	"PRJNA308080"	"Stranded"	200000	0.0295	0.4873	0.4833	0.4873	0.502060581083866	119660	0.5983	"Unstranded"	"Failed"
"a. thaliana"	"SRR3403539"	"PRJNA318918"	"Unstranded"	200000	0.0265	0.4888	0.4847	0.4888	0.502105803800719	189662	0.94831	"Unstranded"	"Passed"
"a. thaliana"	"SRR3403540"	"PRJNA318918"	"Unstranded"	200000	0.0288	0.4862	0.485	0.4862	0.500617792421746	193082	0.96541	"Unstranded"	"Passed"
"a. thaliana"	"SRR3403541"	"PRJNA318918"	"Unstranded"	200000	0.028	0.4828	0.4891	0.4891	0.503241074184587	192496	0.96248	"Unstranded"	"Passed"
"a. thaliana"	"SRR3992506"	"PRJNA336058"	"Stranded"	200000	0.0371	0.4819	0.481	0.4819	0.500467338249039	172888	0.86444	"Unstranded"	"Failed"
"a. thaliana"	"SRR3992507"	"PRJNA336058"	"Stranded"	200000	0.0366	0.4803	0.4831	0.4831	0.501453186630683	191280	0.9564	"Unstranded"	"Failed"
"a. thaliana"	"SRR3992508"	"PRJNA336058"	"Stranded"	200000	0.0348	0.4838	0.4814	0.4838	0.501243265644426	191169	0.955845	"Unstranded"	"Failed"
"a. thaliana"	"SRR4119790"	"PRJNA341576"	"Unstranded"	200000	0.0309	0.485	0.484	0.485	0.500515995872033	191219	0.956095	"Unstranded"	"Passed"
"a. thaliana"	"SRR4119791"	"PRJNA341576"	"Unstranded"	200000	0.0309	0.4805	0.4886	0.4886	0.504179135280157	185755	0.928775	"Unstranded"	"Passed"
"a. thaliana"	"SRR4119792"	"PRJNA341576"	"Unstranded"	200000	0.0316	0.4802	0.4882	0.4882	0.504130524576621	187782	0.93891	"Unstranded"	"Passed"
"a. thaliana"	"SRR5112407"	"PRJNA357502"	"Stranded"	200000	0.0278	0.0044	0.9678	0.9678	0.995474182267023	197026	0.98513	"Stranded"	"Passed"
"a. thaliana"	"SRR5112408"	"PRJNA357502"	"Stranded"	200000	0.0273	0.0053	0.9675	0.9675	0.994551809210526	194123	0.970615	"Stranded"	"Passed"
"a. thaliana"	"SRR5112409"	"PRJNA357502"	"Stranded"	200000	0.0269	0.0036	0.9696	0.9696	0.996300863131936	191895	0.959475	"Stranded"	"Passed"
"a. thaliana"	"SRR5121376"	"PRJNA358157"	"Unstranded"	200000	0.033	0.486	0.4809	0.486	0.502637294446168	196322	0.98161	"Unstranded"	"Passed"
"a. thaliana"	"SRR5121377"	"PRJNA358157"	"Unstranded"	200000	0.0356	0.4803	0.4841	0.4841	0.501970136872667	196860	0.9843	"Unstranded"	"Passed"
"a. thaliana"	"SRR5121378"	"PRJNA358157"	"Unstranded"	200000	0.0351	0.4844	0.4805	0.4844	0.502020934811898	185024	0.92512	"Unstranded"	"Passed"
"a. thaliana"	"SRR5244313"	"PRJNA374044"	"Stranded"	200000	0.0288	0.0049	0.9663	0.9663	0.994954695222405	177788	0.88894	"Stranded"	"Passed"
"a. thaliana"	"SRR5244314"	"PRJNA374044"	"Stranded"	200000	0.0288	0.0053	0.9659	0.9659	0.994542833607908	178192	0.89096	"Stranded"	"Passed"
"a. thaliana"	"SRR5244315"	"PRJNA374044"	"Stranded"	200000	0.0273	0.0047	0.9681	0.9681	0.995168585526316	184954	0.92477	"Stranded"	"Passed"
"a. thaliana"	"SRR5313798"	"PRJNA378128"	"Stranded"	200000	0.0275	0.0072	0.9653	0.9653	0.992596401028278	192064	0.96032	"Stranded"	"Passed"
"a. thaliana"	"SRR5313799"	"PRJNA378128"	"Stranded"	200000	0.028	0.0232	0.9487	0.9487	0.976129231402408	193084	0.96542	"Stranded"	"Passed"
"a. thaliana"	"SRR5313800"	"PRJNA378128"	"Stranded"	200000	0.0275	0.077	0.8955	0.8955	0.920822622107969	193168	0.96584	"Stranded"	"Passed"
"a. thaliana"	"SRR5483618"	"PRJNA384596"	"Stranded"	200000	0.0307	0.0045	0.9647	0.9647	0.995356995460173	194951	0.974755	"Stranded"	"Passed"
"a. thaliana"	"SRR5483619"	"PRJNA384596"	"Stranded"	200000	0.0288	0.0046	0.9665	0.9665	0.995263103696839	195205	0.976025	"Stranded"	"Passed"
"a. thaliana"	"SRR5483620"	"PRJNA384596"	"Stranded"	200000	0.0277	0.0045	0.9678	0.9678	0.995371798827522	189072	0.94536	"Stranded"	"Passed"
"a. thaliana"	"SRR5588566"	"PRJNA387601"	"Unstranded"	200000	0.0329	0.4782	0.4889	0.4889	0.505532002895254	188867	0.944335	"Unstranded"	"Passed"
"a. thaliana"	"SRR5588567"	"PRJNA387601"	"Unstranded"	200000	0.0316	0.4835	0.4849	0.4849	0.500722841800909	182823	0.914115	"Unstranded"	"Passed"
"a. thaliana"	"SRR5588568"	"PRJNA387601"	"Unstranded"	200000	0.035	0.4763	0.4887	0.4887	0.506424870466321	174015	0.870075	"Unstranded"	"Passed"
"a. thaliana"	"SRR5618242"	"PRJNA388207"	"Stranded"	200000	0.0366	0.9001	0.0633	0.9001	0.934295204484119	187733	0.938665	"Stranded"	"Passed"
"a. thaliana"	"SRR5618243"	"PRJNA388207"	"Stranded"	200000	0.0376	0.9006	0.0617	0.9006	0.935882780837577	189573	0.947865	"Stranded"	"Passed"
"a. thaliana"	"SRR5618244"	"PRJNA388207"	"Stranded"	200000	0.035	0.9211	0.044	0.9211	0.954408869547197	189228	0.94614	"Stranded"	"Passed"
"a. thaliana"	"SRR5640546"	"PRJNA388948"	"Stranded"	200000	0.028	0.0039	0.9681	0.9681	0.995987654320988	194762	0.97381	"Stranded"	"Passed"
"a. thaliana"	"SRR5640547"	"PRJNA388948"	"Stranded"	200000	0.0281	0.0029	0.9689	0.9689	0.997015846882074	195408	0.97704	"Stranded"	"Passed"
"a. thaliana"	"SRR5640548"	"PRJNA388948"	"Stranded"	200000	0.0277	0.0029	0.9694	0.9694	0.997017381466626	195879	0.979395	"Stranded"	"Passed"
"a. thaliana"	"SRR6687547"	"PRJNA433501"	"Unstranded"	200000	0.0376	0.956	0.0063	0.956	0.993453185077419	174230	0.87115	"Stranded"	"Failed"
"a. thaliana"	"SRR6687548"	"PRJNA433501"	"Unstranded"	200000	0.0375	0.9555	0.007	0.9555	0.992727272727273	177719	0.888595	"Stranded"	"Failed"
"a. thaliana"	"SRR6687549"	"PRJNA433501"	"Unstranded"	200000	0.0356	0.9582	0.0062	0.9582	0.993571132310245	178692	0.89346	"Stranded"	"Failed"
"a. thaliana"	"SRR7500504"	"PRJNA480268"	"Stranded"	200000	0.0325	0.1016	0.866	0.866	0.894997933030178	178978	0.89489	"Stranded"	"Failed"
"a. thaliana"	"SRR7500505"	"PRJNA480268"	"Stranded"	200000	0.0349	0.0886	0.8764	0.8764	0.908186528497409	170518	0.85259	"Stranded"	"Passed"
"a. thaliana"	"SRR7500506"	"PRJNA480268"	"Stranded"	200000	0.0366	0.1088	0.8546	0.8546	0.887066638986921	176564	0.88282	"Stranded"	"Failed"
"a. thaliana"	"SRR7706470"	"PRJNA486520"	"Stranded"	200000	0.0432	0.0224	0.9344	0.9344	0.976588628762542	151240	0.7562	"Stranded"	"Passed"
"a. thaliana"	"SRR7706471"	"PRJNA486520"	"Stranded"	200000	0.0435	0.021	0.9355	0.9355	0.978044955567172	151313	0.756565	"Stranded"	"Passed"
"a. thaliana"	"SRR7706472"	"PRJNA486520"	"Stranded"	200000	0.0459	0.0218	0.9323	0.9323	0.977151242008175	146218	0.73109	"Stranded"	"Passed"
"a. thaliana"	"SRR8249024"	"PRJNA507243"	"Unstranded"	200000	0.0374	0.4954	0.4672	0.4954	0.514647828797008	157085	0.785425	"Unstranded"	"Passed"
"a. thaliana"	"SRR8249025"	"PRJNA507243"	"Unstranded"	200000	0.0549	0.4992	0.4459	0.4992	0.528198074277854	137245	0.686225	"Unstranded"	"Passed"
"a. thaliana"	"SRR8249026"	"PRJNA507243"	"Unstranded"	200000	0.0326	0.4837	0.4838	0.4838	0.500051679586563	188472	0.94236	"Unstranded"	"Passed"
"a. thaliana"	"SRR8368635"	"PRJNA511671"	"Unstranded"	200000	0.0328	0.4835	0.4837	0.4837	0.500103391232424	195316	0.97658	"Unstranded"	"Passed"
"a. thaliana"	"SRR8368636"	"PRJNA511671"	"Unstranded"	200000	0.0334	0.4827	0.4839	0.4839	0.500620732464308	195421	0.977105	"Unstranded"	"Passed"
"a. thaliana"	"SRR8368637"	"PRJNA511671"	"Unstranded"	200000	0.0337	0.4793	0.487	0.487	0.503984269895478	193145	0.965725	"Unstranded"	"Passed"
"a. thaliana"	"SRR9844291"	"PRJNA556865"	"Unstranded"	200000	0.0385	0.4819	0.4795	0.4819	0.501248179737882	195358	0.97679	"Unstranded"	"Passed"
"a. thaliana"	"SRR9844292"	"PRJNA556865"	"Unstranded"	200000	0.0367	0.4868	0.4766	0.4868	0.505293751297488	195918	0.97959	"Unstranded"	"Passed"
"a. thaliana"	"SRR9844293"	"PRJNA556865"	"Unstranded"	200000	0.0365	0.481	0.4825	0.4825	0.50077841203944	195868	0.97934	"Unstranded"	"Passed"
"a. thaliana"	"SRR1613921"	"PRJNA264018"	"Unstranded"	2000000	0.0277	0.4861	0.4862	0.4862	0.500051424457472	1304680	0.65234	"Unstranded"	"Passed"
"a. thaliana"	"SRR1613922"	"PRJNA264018"	"Unstranded"	2000000	0.031	0.4857	0.4832	0.4857	0.501290122819692	1377915	0.6889575	"Unstranded"	"Passed"
"a. thaliana"	"SRR1613923"	"PRJNA264018"	"Unstranded"	2000000	0.0295	0.4847	0.4858	0.4858	0.500566718186502	1383224	0.691612	"Unstranded"	"Passed"
"a. thaliana"	"SRR2088865"	"PRJNA289110"	"Stranded"	2000000	0.0284	0.9318	0.0398	0.9318	0.959036640592837	1819038	0.909519	"Stranded"	"Passed"
"a. thaliana"	"SRR2088866"	"PRJNA289110"	"Stranded"	2000000	0.0354	0.9351	0.0295	0.9351	0.969417375077752	1715227	0.8576135	"Stranded"	"Passed"
"a. thaliana"	"SRR2088867"	"PRJNA289110"	"Stranded"	2000000	0.0309	0.9377	0.0314	0.9377	0.967598803013105	1786641	0.8933205	"Stranded"	"Passed"
"a. thaliana"	"SRR3087771"	"PRJNA308080"	"Stranded"	2000000	0.0532	0.4775	0.4693	0.4775	0.50433037600338	1848757	0.9243785	"Unstranded"	"Failed"
"a. thaliana"	"SRR3087773"	"PRJNA308080"	"Stranded"	2000000	0.029	0.4884	0.4826	0.4884	0.502986611740474	1209431	0.6047155	"Unstranded"	"Failed"
"a. thaliana"	"SRR3403539"	"PRJNA318918"	"Unstranded"	2000000	0.0268	0.4872	0.486	0.4872	0.500616522811344	1894459	0.9472295	"Unstranded"	"Passed"
"a. thaliana"	"SRR3403540"	"PRJNA318918"	"Unstranded"	2000000	0.0289	0.4868	0.4843	0.4868	0.501287200082381	1930545	0.9652725	"Unstranded"	"Passed"
"a. thaliana"	"SRR3403541"	"PRJNA318918"	"Unstranded"	2000000	0.0285	0.4861	0.4854	0.4861	0.50036026762738	1924597	0.9622985	"Unstranded"	"Passed"
"a. thaliana"	"SRR3992506"	"PRJNA336058"	"Stranded"	2000000	0.0361	0.482	0.4819	0.482	0.500051872600892	1724803	0.8624015	"Unstranded"	"Failed"
"a. thaliana"	"SRR3992507"	"PRJNA336058"	"Stranded"	2000000	0.0368	0.4809	0.4823	0.4823	0.500726744186046	1911715	0.9558575	"Unstranded"	"Failed"
"a. thaliana"	"SRR3992508"	"PRJNA336058"	"Stranded"	2000000	0.0357	0.4831	0.4812	0.4831	0.500985170590065	1911640	0.95582	"Unstranded"	"Failed"
"a. thaliana"	"SRR4119790"	"PRJNA341576"	"Unstranded"	2000000	0.0307	0.4811	0.4882	0.4882	0.503662436810069	1913123	0.9565615	"Unstranded"	"Passed"
"a. thaliana"	"SRR4119791"	"PRJNA341576"	"Unstranded"	2000000	0.0306	0.4811	0.4883	0.4883	0.503713637301424	1857941	0.9289705	"Unstranded"	"Passed"
"a. thaliana"	"SRR4119792"	"PRJNA341576"	"Unstranded"	2000000	0.0315	0.4811	0.4874	0.4874	0.503252452245741	1878524	0.939262	"Unstranded"	"Passed"
"a. thaliana"	"SRR5112407"	"PRJNA357502"	"Stranded"	2000000	0.0272	0.0044	0.9684	0.9684	0.995476973684211	1970413	0.9852065	"Stranded"	"Passed"
"a. thaliana"	"SRR5112408"	"PRJNA357502"	"Stranded"	2000000	0.0268	0.0055	0.9676	0.9676	0.994347960127428	1941578	0.970789	"Stranded"	"Passed"
"a. thaliana"	"SRR5112409"	"PRJNA357502"	"Stranded"	2000000	0.0272	0.0037	0.9691	0.9691	0.996196546052632	1919416	0.959708	"Stranded"	"Passed"
"a. thaliana"	"SRR5121376"	"PRJNA358157"	"Unstranded"	2000000	0.0339	0.4862	0.4799	0.4862	0.503260532036021	1962162	0.981081	"Unstranded"	"Passed"
"a. thaliana"	"SRR5121377"	"PRJNA358157"	"Unstranded"	2000000	0.0358	0.4835	0.4806	0.4835	0.501503993361684	1968611	0.9843055	"Unstranded"	"Passed"
"a. thaliana"	"SRR5121378"	"PRJNA358157"	"Unstranded"	2000000	0.0351	0.4862	0.4787	0.4862	0.503886413099803	1848800	0.9244	"Unstranded"	"Passed"
"a. thaliana"	"SRR5244313"	"PRJNA374044"	"Stranded"	2000000	0.0285	0.0049	0.9666	0.9666	0.994956253216675	1779085	0.8895425	"Stranded"	"Passed"
"a. thaliana"	"SRR5244314"	"PRJNA374044"	"Stranded"	2000000	0.0287	0.005	0.9664	0.9664	0.994852789787935	1777850	0.888925	"Stranded"	"Passed"
"a. thaliana"	"SRR5244315"	"PRJNA374044"	"Stranded"	2000000	0.0279	0.0046	0.9675	0.9675	0.995267976545623	1849045	0.9245225	"Stranded"	"Passed"
"a. thaliana"	"SRR5313798"	"PRJNA378128"	"Stranded"	2000000	0.0272	0.007	0.9658	0.9658	0.992804276315789	1920275	0.9601375	"Stranded"	"Passed"
"a. thaliana"	"SRR5313799"	"PRJNA378128"	"Stranded"	2000000	0.0281	0.0249	0.947	0.947	0.97438008025517	1931402	0.965701	"Stranded"	"Passed"
"a. thaliana"	"SRR5313800"	"PRJNA378128"	"Stranded"	2000000	0.0281	0.0781	0.8938	0.8938	0.919641938471036	1931905	0.9659525	"Stranded"	"Passed"
"a. thaliana"	"SRR5483618"	"PRJNA384596"	"Stranded"	2000000	0.0305	0.0049	0.9646	0.9646	0.994945848375451	1948068	0.974034	"Stranded"	"Passed"
"a. thaliana"	"SRR5483619"	"PRJNA384596"	"Stranded"	2000000	0.0286	0.005	0.9664	0.9664	0.994852789787935	1950215	0.9751075	"Stranded"	"Passed"
"a. thaliana"	"SRR5483620"	"PRJNA384596"	"Stranded"	2000000	0.0287	0.005	0.9663	0.9663	0.994852259857922	1891853	0.9459265	"Stranded"	"Passed"
"a. thaliana"	"SRR5588566"	"PRJNA387601"	"Unstranded"	2000000	0.0326	0.4797	0.4877	0.4877	0.504134794293984	1887012	0.943506	"Unstranded"	"Passed"
"a. thaliana"	"SRR5588567"	"PRJNA387601"	"Unstranded"	2000000	0.0322	0.4857	0.4821	0.4857	0.501859888406696	1827941	0.9139705	"Unstranded"	"Passed"
"a. thaliana"	"SRR5588568"	"PRJNA387601"	"Unstranded"	2000000	0.0352	0.4766	0.4881	0.4881	0.505960402197574	1739234	0.869617	"Unstranded"	"Passed"
"a. thaliana"	"SRR5618242"	"PRJNA388207"	"Stranded"	2000000	0.0364	0.9008	0.0628	0.9008	0.934827729348277	1874286	0.937143	"Stranded"	"Passed"
"a. thaliana"	"SRR5618243"	"PRJNA388207"	"Stranded"	2000000	0.037	0.9009	0.0621	0.9009	0.935514018691589	1896122	0.948061	"Stranded"	"Passed"
"a. thaliana"	"SRR5618244"	"PRJNA388207"	"Stranded"	2000000	0.035	0.9194	0.0456	0.9194	0.952746113989637	1892331	0.9461655	"Stranded"	"Passed"
"a. thaliana"	"SRR5640546"	"PRJNA388948"	"Stranded"	2000000	0.0288	0.004	0.9672	0.9672	0.995881383855025	1947993	0.9739965	"Stranded"	"Passed"
"a. thaliana"	"SRR5640547"	"PRJNA388948"	"Stranded"	2000000	0.0281	0.003	0.9689	0.9689	0.996913262681346	1953464	0.976732	"Stranded"	"Passed"
